# 性能日志 - 比特币密钥碰撞检测
# 创建时间: 2026-04-21T01:52:20.479782
# 格式: timestamp,speed,total_checked,matches,cpu_usage,memory_usage,threads
1776708628.2079575,3098.9333319541593,1000,0,93.4,142.234375,3
1776708628.9477532,2723.3123050512027,1000,0,109.2,235.08203125,5
1776708629.8461812,2262.6355041875145,1000,0,93.4,235.78515625,5
1776708630.9341235,2215.8073771422805,1000,0,93.6,241.52734375,5
1776708631.761896,2862.3652861338896,1000,0,109.1,242.53125,5
1776708632.6626458,2916.0341750564357,1000,0,93.5,240.83203125,5
1776708634.150888,2723.3123050512027,1000,0,109.1,235.08203125,5
1776708635.0424843,2262.6355041875145,1000,0,93.6,235.78515625,5
1776708636.9476027,2862.3652861338896,1000,0,77.8,242.53125,5
1776708637.84935,2916.0341750564357,1000,0,108.9,240.83203125,5
1776708639.3530784,2723.3123050512027,1000,0,93.6,235.08203125,5
1776708640.2253997,2262.6355041875145,1000,0,109.0,235.78515625,5
1776708642.1371794,2862.3652861338896,1000,0,77.7,242.53125,5
1776708643.0565145,2916.0341750564357,1000,0,108.9,240.83203125,5
1776708644.5408356,2723.3123050512027,1000,0,78.0,235.08203125,5
1776708645.4174144,2262.6355041875145,1000,0,108.9,235.78515625,5
1776708647.4265554,2862.3652861338896,1000,0,34.4,242.53125,5
1776708648.2615273,2916.0341750564357,1000,0,93.3,240.83203125,5
1776708649.7355711,2723.3123050512027,1000,0,93.4,235.08203125,5
1776708650.6085372,2262.6355041875145,1000,0,93.5,235.78515625,5
1776708652.6309621,2862.3652861338896,1000,0,109.2,242.53125,5
1776708653.4810843,2916.0341750564357,1000,0,93.5,240.83203125,5
1776708654.9454324,2723.3123050512027,1000,0,109.0,235.08203125,5
1776708655.8035824,2262.6355041875145,1000,0,93.2,235.78515625,5
1776708657.8348262,2862.3652861338896,1000,0,78.0,242.53125,5
1776708658.6833124,2916.0341750564357,1000,0,93.7,240.83203125,5
1776708660.1619904,2723.3123050512027,1000,0,108.9,235.08203125,5
1776708660.9979157,2262.6355041875145,1000,0,93.5,235.78515625,5
1776708663.0360346,2862.3652861338896,1000,0,109.0,242.53125,5
1776708663.8965302,2916.0341750564357,1000,0,93.3,240.83203125,5
1776708665.3601303,2723.3123050512027,1000,0,93.6,235.08203125,5
1776708666.2151856,2262.6355041875145,1000,0,78.1,235.78515625,5
1776708668.2370472,2862.3652861338896,1000,0,93.4,242.53125,5
1776708669.1088467,2916.0341750564357,1000,0,108.9,240.83203125,5
1776708670.5677066,2723.3123050512027,1000,0,108.9,235.08203125,5
1776708671.435331,2262.6355041875145,1000,0,109.0,235.78515625,5
1776708673.4408407,2862.3652861338896,1000,0,109.1,242.53125,5
